CustomerID,Gender,Age,SeniorCitizen,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,DataUsage_GB,Churn
CUST_00294,Female,77,1,2,One year,Yes,Credit card,49.09,98.73,0,73.0,No
CUST_00295,Female,24,0,63,Month-to-month,No,Credit card,59.91,3773.56,3,54.9,No
CUST_00296,Female,58,0,62,Month-to-month,Yes,Electronic check,82.52,5101.87,0,64.2,No
CUST_00297,Female,30,0,19,Two year,No,Electronic check,99.77,1904.26,1,44.6,No
CUST_00298,Male,35,0,17,One year,Yes,Bank transfer,54.98,906.48,4,13.9,No
CUST_00299,Male,54,0,69,Month-to-month,No,Credit card,67.35,4656.93,1,76.9,No
CUST_00300,Female,30,0,39,Two year,Yes,Bank transfer,98.55,3854.89,0,52.5,No
CUST_00301,Male,53,0,71,One year,Yes,Electronic check,42.53,3028.87,0,58.3,No
CUST_00302,Male,48,0,39,One year,Yes,Mailed check,41.71,1623.77,2,66.3,No
CUST_00303,Male,19,0,36,Two year,Yes,Bank transfer,78.92,2842.53,1,55.2,No
CUST_00304,Female,33,0,40,Month-to-month,No,Electronic check,63.61,2537.53,0,12.9,No
CUST_00305,Female,26,0,45,One year,No,Credit card,114.89,5170.72,1,43.0,No
CUST_00306,Male,26,0,4,Month-to-month,Yes,Mailed check,55.7,229.1,2,40.4,No
CUST_00307,Female,55,0,25,Month-to-month,No,Mailed check,95.96,2387.94,0,41.0,No
CUST_00308,Female,28,0,69,Two year,Yes,Mailed check,78.31,5402.0,1,45.9,No
CUST_00309,Female,71,1,30,One year,Yes,Credit card,25.46,758.96,4,51.1,No
CUST_00310,Female,73,1,68,One year,No,Mailed check,28.44,1945.55,0,88.6,No
CUST_00311,Female,39,0,29,Two year,No,Electronic check,40.32,1159.74,0,60.5,No
CUST_00312,Male,50,0,68,Two year,No,Bank transfer,34.32,2339.7,2,64.4,No
CUST_00313,Female,53,0,51,Two year,No,Mailed check,52.94,2699.27,2,40.6,No
CUST_00314,Male,62,0,24,Month-to-month,No,Mailed check,77.9,1868.33,2,79.7,No
CUST_00315,Male,40,0,14,Month-to-month,No,Electronic check,80.24,1129.87,2,52.7,No
CUST_00316,Female,62,0,69,Month-to-month,No,Credit card,78.78,5431.76,0,49.7,No
CUST_00317,Male,62,0,18,Month-to-month,Yes,Mailed check,31.76,572.73,0,14.2,No
CUST_00318,Male,51,0,42,Month-to-month,No,Electronic check,80.02,3372.06,3,64.2,Yes
CUST_00319,Male,26,0,57,One year,Yes,Electronic check,60.97,3467.79,2,68.6,No
CUST_00320,Female,41,0,12,One year,No,Credit card,110.31,1326.37,0,68.1,No
CUST_00321,Female,25,0,17,Two year,No,Credit card,111.2,1899.19,4,21.9,No
CUST_00322,Male,24,0,30,One year,Yes,Bank transfer,96.82,2909.19,0,68.8,No
CUST_00323,Female,53,0,23,One year,Yes,Mailed check,90.31,2089.96,0,43.8,No
CUST_00324,Female,35,0,1,Month-to-month,Yes,Bank transfer,31.5,31.5,0,24.9,No
CUST_00325,Female,20,0,32,Month-to-month,Yes,Electronic check,28.47,917.74,2,93.2,No
CUST_00326,Female,45,0,9,Month-to-month,No,Mailed check,104.08,947.78,1,80.3,No
CUST_00327,Male,23,0,15,One year,No,Electronic check,62.7,923.61,1,63.0,Yes
CUST_00328,Male,61,0,28,Month-to-month,Yes,Electronic check,65.14,1819.75,0,60.5,No
CUST_00329,Female,61,0,24,One year,Yes,Electronic check,104.78,2518.49,0,81.3,No
CUST_00330,Female,38,0,60,One year,No,Credit card,82.14,4937.79,1,40.3,No
CUST_00331,Male,45,0,35,Month-to-month,No,Credit card,37.94,1330.36,1,99.7,No
CUST_00332,Male,57,0,27,Month-to-month,Yes,Mailed check,41.1,1123.7,4,50.8,No
CUST_00333,Female,71,1,20,Month-to-month,No,Electronic check,20.64,407.41,1,69.9,No
CUST_00334,Male,71,1,65,Month-to-month,No,Electronic check,91.07,5907.01,1,60.8,No
CUST_00335,Female,18,0,49,One year,Yes,Mailed check,68.56,3367.44,0,29.9,No
CUST_00336,Female,53,0,1,One year,Yes,Bank transfer,115.0,115.0,0,50.4,No
CUST_00337,Male,38,0,10,One year,Yes,Electronic check,91.4,905.63,1,79.7,Yes
CUST_00338,Male,77,1,47,Two year,Yes,Credit card,30.32,1441.9,2,34.5,No
CUST_00339,Female,60,0,59,One year,No,Bank transfer,36.15,2140.56,2,77.2,No
CUST_00340,Female,52,0,62,Two year,Yes,Bank transfer,70.17,4357.2,2,63.3,Yes
CUST_00341,Male,30,0,18,Month-to-month,No,Bank transfer,112.49,2040.71,2,23.8,No
CUST_00342,Female,74,1,46,One year,No,Bank transfer,44.73,2053.48,1,50.0,No
CUST_00343,Male,66,1,32,Month-to-month,No,Bank transfer,102.56,3295.99,0,49.0,Yes
CUST_00344,Female,71,1,27,Month-to-month,No,Bank transfer,51.23,1387.32,2,29.6,No
CUST_00345,Male,71,1,18,Month-to-month,Yes,Mailed check,46.99,839.92,1,56.0,No
CUST_00346,Male,27,0,39,One year,No,Mailed check,110.14,4295.36,2,22.9,No
CUST_00347,Male,70,1,49,Month-to-month,Yes,Bank transfer,24.72,1213.35,4,67.6,No
CUST_00348,Female,61,0,44,Month-to-month,No,Credit card,86.07,3798.39,3,32.2,Yes
CUST_00349,Female,64,0,72,Two year,Yes,Mailed check,24.32,1737.31,2,43.7,No
CUST_00350,Male,70,1,54,Two year,No,Mailed check,100.08,5386.64,2,49.9,No
CUST_00351,Female,27,0,34,One year,No,Bank transfer,102.94,3492.1,2,80.3,No
CUST_00352,Male,63,0,71,One year,Yes,Credit card,109.34,7762.15,2,24.7,No
CUST_00353,Male,30,0,36,Two year,Yes,Bank transfer,38.61,1397.07,0,39.9,No
CUST_00354,Female,54,0,18,One year,Yes,Credit card,32.45,579.52,1,53.1,No
CUST_00355,Female,55,0,38,Month-to-month,Yes,Credit card,70.35,2677.6,3,48.7,No
CUST_00356,Male,41,0,59,Two year,No,Electronic check,47.16,2798.66,0,52.2,No
CUST_00357,Female,19,0,9,One year,No,Mailed check,80.63,708.68,4,45.9,No
CUST_00358,Female,39,0,72,Month-to-month,No,Bank transfer,71.37,5137.62,0,55.6,No
CUST_00359,Male,34,0,51,Month-to-month,No,Mailed check,34.49,1782.94,0,10.8,No
CUST_00360,Male,53,0,35,Month-to-month,No,Mailed check,93.93,3280.34,1,78.3,No
CUST_00361,Female,31,0,5,Two year,Yes,Credit card,100.38,493.72,2,48.6,No
CUST_00362,Male,27,0,14,Month-to-month,Yes,Mailed check,116.3,1633.47,2,103.9,No
CUST_00363,Male,52,0,30,Two year,No,Electronic check,59.55,1781.32,2,43.3,No
CUST_00364,Female,42,0,4,Two year,Yes,Bank transfer,53.77,225.85,2,70.7,Yes
CUST_00365,Male,20,0,39,One year,No,Mailed check,39.23,1554.58,1,35.1,No
CUST_00366,Male,64,0,64,One year,No,Bank transfer,38.09,2438.28,1,50.9,No
CUST_00367,Female,55,0,25,Month-to-month,Yes,Mailed check,52.11,1330.01,3,29.9,No
CUST_00368,Female,34,0,28,Month-to-month,No,Bank transfer,118.18,3304.56,1,43.6,No
CUST_00369,Male,29,0,66,Month-to-month,Yes,Bank transfer,29.23,1927.23,3,35.4,No
CUST_00370,Male,71,1,22,One year,No,Bank transfer,45.94,1001.01,6,59.9,No
CUST_00371,Female,69,1,31,Month-to-month,Yes,Mailed check,28.6,882.03,1,83.1,Yes
CUST_00372,Female,41,0,23,Month-to-month,No,Electronic check,47.36,1086.97,0,59.0,No
CUST_00373,Female,46,0,48,Month-to-month,No,Bank transfer,29.24,1407.67,3,107.4,No
CUST_00374,Female,60,0,20,Two year,Yes,Credit card,70.83,1404.16,3,64.1,No
CUST_00375,Male,42,0,38,Month-to-month,No,Credit card,63.84,2420.58,2,31.3,Yes
CUST_00376,Female,53,0,55,Two year,No,Credit card,37.41,2052.35,0,98.5,No
CUST_00377,Female,75,1,68,Month-to-month,Yes,Electronic check,37.48,2557.63,1,68.2,No
CUST_00378,Male,77,1,1,One year,Yes,Bank transfer,82.61,83.78,1,22.2,No
CUST_00379,Female,43,0,7,Month-to-month,Yes,Electronic check,58.71,412.15,1,49.6,No
CUST_00380,Male,55,0,57,One year,No,Bank transfer,25.62,1461.14,0,66.1,No
CUST_00381,Female,18,0,12,One year,Yes,Electronic check,112.02,1326.78,2,61.3,No
CUST_00382,Female,37,0,5,Month-to-month,Yes,Bank transfer,60.5,318.55,1,66.0,No
CUST_00383,Female,72,1,50,One year,Yes,Credit card,79.1,3945.99,4,70.4,No
CUST_00384,Male,45,0,42,One year,No,Bank transfer,108.54,4567.63,0,38.0,No
CUST_00385,Male,33,0,12,One year,Yes,Electronic check,60.22,720.34,2,60.1,No
CUST_00386,Female,64,0,18,One year,No,Bank transfer,102.07,1831.07,1,54.3,No
CUST_00387,Male,34,0,66,Month-to-month,No,Mailed check,111.48,7367.8,0,44.9,No
CUST_00388,Male,57,0,17,One year,Yes,Bank transfer,37.41,623.98,2,66.7,No
CUST_00389,Male,45,0,68,Two year,No,Credit card,109.25,7417.86,0,53.9,No
CUST_00390,Male,75,1,71,Two year,No,Bank transfer,31.98,2272.39,2,72.4,No
CUST_00391,Male,29,0,62,Two year,No,Mailed check,47.51,2947.66,3,56.2,No
CUST_00392,Male,44,0,41,Month-to-month,No,Mailed check,100.82,4141.86,1,43.5,No
CUST_00393,Female,71,1,34,One year,No,Mailed check,110.07,3749.49,0,53.2,No
CUST_00394,Female,70,1,70,One year,Yes,Electronic check,88.41,6188.28,1,63.6,No
CUST_00395,Male,59,0,45,Month-to-month,Yes,Mailed check,30.48,1372.76,2,50.8,No
CUST_00396,Female,76,1,58,Two year,Yes,Electronic check,72.3,4191.9,2,41.2,No
CUST_00397,Female,64,0,51,One year,No,Mailed check,77.26,3954.61,1,53.2,No
CUST_00398,Female,47,0,34,Month-to-month,Yes,Electronic check,48.19,1628.5,0,78.5,No
CUST_00399,Female,58,0,44,Month-to-month,No,Mailed check,119.13,5242.02,1,63.4,No
CUST_00400,Male,51,0,15,Two year,No,Mailed check,53.56,811.14,1,57.3,No
CUST_00401,Female,54,0,70,Month-to-month,No,Bank transfer,41.03,2882.88,0,46.2,No
CUST_00402,Female,23,0,50,Month-to-month,No,Mailed check,31.01,1544.0,1,54.3,No
CUST_00403,Male,24,0,32,Month-to-month,Yes,Bank transfer,57.85,1841.5,2,31.0,No
CUST_00404,Male,49,0,67,Month-to-month,No,Mailed check,89.26,5968.13,0,46.4,No
CUST_00405,Female,49,0,3,Two year,Yes,Mailed check,43.14,126.0,1,60.6,No
CUST_00406,Female,70,1,51,Month-to-month,Yes,Bank transfer,96.95,4947.22,0,52.2,No
CUST_00407,Female,42,0,67,One year,No,Bank transfer,33.54,2242.47,1,42.6,No
CUST_00408,Female,50,0,48,Two year,Yes,Electronic check,64.05,3081.24,1,25.5,No
CUST_00409,Female,72,1,17,One year,Yes,Credit card,90.24,1533.38,1,47.5,No
CUST_00410,Female,75,1,7,Month-to-month,Yes,Bank transfer,33.53,240.81,0,35.2,No
CUST_00411,Male,24,0,13,One year,No,Electronic check,79.78,1038.67,2,49.5,No
CUST_00412,Female,69,1,66,Month-to-month,No,Mailed check,99.9,6576.23,1,55.6,No
CUST_00413,Female,74,1,4,Month-to-month,No,Bank transfer,79.55,306.72,1,78.9,No
CUST_00414,Male,79,1,10,One year,Yes,Bank transfer,71.15,723.04,1,68.6,No
CUST_00415,Male,29,0,17,Two year,Yes,Mailed check,103.83,1755.74,1,54.8,Yes
CUST_00416,Male,33,0,52,One year,No,Mailed check,118.54,6172.71,1,91.8,No
CUST_00417,Male,33,0,6,Two year,No,Mailed check,38.13,230.05,2,58.1,No
CUST_00418,Female,60,0,69,One year,Yes,Mailed check,89.13,6140.44,1,35.7,No
CUST_00419,Female,70,1,9,One year,No,Credit card,28.07,260.09,1,45.7,No
CUST_00420,Female,53,0,21,Two year,No,Bank transfer,24.28,505.19,1,101.6,No
CUST_00421,Female,30,0,24,Month-to-month,Yes,Mailed check,48.08,1155.48,0,35.6,Yes
CUST_00422,Female,24,0,4,Month-to-month,Yes,Mailed check,117.09,466.27,1,44.0,No
CUST_00423,Female,53,0,24,One year,No,Credit card,75.22,1778.23,0,70.0,No
CUST_00424,Male,64,0,59,One year,No,Bank transfer,46.83,2769.54,4,32.4,No
CUST_00425,Female,68,1,3,Month-to-month,No,Electronic check,33.26,107.45,0,70.6,No
CUST_00426,Male,26,0,68,Month-to-month,No,Bank transfer,112.02,7612.31,3,73.3,Yes
CUST_00427,Male,49,0,40,Month-to-month,Yes,Electronic check,56.24,,2,55.8,No
CUST_00428,Female,28,0,48,One year,No,Credit card,50.67,2423.43,1,83.3,No
CUST_00429,Male,25,0,54,Two year,No,Mailed check,105.8,5704.49,2,46.7,No
CUST_00430,Female,50,0,35,Two year,Yes,Credit card,80.44,2817.81,2,68.8,No
CUST_00431,Male,40,0,56,One year,Yes,Bank transfer,36.86,2057.4,0,2.8,No
CUST_00432,Female,42,0,40,Two year,Yes,Mailed check,62.15,2484.75,2,63.5,No
CUST_00433,Male,73,1,68,Month-to-month,Yes,Bank transfer,112.82,7662.58,3,77.0,No
CUST_00434,Female,25,0,46,Month-to-month,Yes,Electronic check,110.12,5052.69,3,66.1,No
CUST_00435,Female,62,0,13,Month-to-month,Yes,Bank transfer,27.01,353.22,2,42.5,No
CUST_00436,Female,39,0,27,One year,Yes,Credit card,46.86,1267.43,0,20.2,Yes
CUST_00437,Female,76,1,6,Month-to-month,No,Credit card,35.45,212.92,3,73.2,Yes
CUST_00438,Female,21,0,17,One year,No,Credit card,73.38,1244.57,4,33.4,No
CUST_00439,Male,57,0,36,One year,Yes,Mailed check,95.0,3412.9,1,36.1,Yes
CUST_00440,Male,20,0,2,Month-to-month,No,Bank transfer,49.55,88.3,1,44.8,Yes
CUST_00441,Male,46,0,52,Two year,No,Mailed check,95.8,4970.38,3,63.4,No
CUST_00442,Female,58,0,66,One year,Yes,Bank transfer,86.87,5727.48,0,74.3,No
CUST_00443,Male,46,0,52,Month-to-month,Yes,Electronic check,92.82,4836.97,1,90.8,No
CUST_00444,Female,51,0,43,Month-to-month,Yes,Bank transfer,114.82,4939.76,1,53.3,No
CUST_00445,Female,51,0,22,One year,Yes,Bank transfer,62.46,1377.75,2,56.6,No
CUST_00446,Male,45,0,55,Month-to-month,Yes,Bank transfer,54.26,2971.57,0,59.8,No
CUST_00447,Male,30,0,67,Month-to-month,No,Bank transfer,88.38,5923.63,2,41.3,No
CUST_00448,Female,32,0,60,One year,No,Electronic check,100.76,6048.71,0,64.9,No
CUST_00449,Male,77,1,58,Two year,Yes,Mailed check,39.14,2286.24,1,39.2,No
CUST_00450,Female,40,0,12,Month-to-month,Yes,Credit card,104.68,1255.97,1,73.2,No
CUST_00451,Female,61,0,69,Two year,No,Bank transfer,25.79,1775.24,1,31.5,No
CUST_00452,Female,43,0,39,Two year,No,Credit card,20.64,797.27,1,68.7,No
CUST_00453,Female,21,0,13,Month-to-month,No,Credit card,35.84,466.55,2,69.0,Yes
CUST_00454,Female,43,0,41,One year,Yes,Credit card,117.87,4830.59,3,20.1,No
CUST_00455,Male,57,0,57,Month-to-month,Yes,Credit card,72.36,4135.55,5,57.9,No
CUST_00456,Male,26,0,53,Month-to-month,No,Bank transfer,24.66,1315.83,1,82.5,No
CUST_00457,Female,72,1,12,One year,Yes,Credit card,119.72,1426.66,4,55.9,No
CUST_00458,Female,22,0,13,One year,No,Bank transfer,94.49,1228.16,1,52.8,No
CUST_00459,Male,73,1,57,Month-to-month,Yes,Electronic check,103.8,5941.1,0,41.5,No
CUST_00460,Male,49,0,40,Two year,Yes,Mailed check,41.29,1637.1,3,61.7,No
CUST_00461,Female,37,0,45,One year,No,Mailed check,30.54,,1,44.5,No
CUST_00462,Male,67,1,35,Two year,No,Bank transfer,71.51,2510.32,1,61.1,No
CUST_00463,Female,28,0,3,Month-to-month,Yes,Bank transfer,97.22,289.28,1,66.6,Yes
CUST_00464,Male,32,0,5,Two year,No,Mailed check,83.78,415.67,2,57.1,Yes
CUST_00465,Female,49,0,11,Month-to-month,Yes,Credit card,83.11,909.47,1,73.9,No
CUST_00466,Male,45,0,71,Month-to-month,No,Bank transfer,95.71,6784.74,0,59.6,No
CUST_00467,Female,39,0,56,One year,No,Credit card,42.7,2389.63,2,44.3,No
CUST_00468,Male,58,0,10,One year,Yes,Bank transfer,86.15,871.78,1,15.4,No
CUST_00469,Male,34,0,34,One year,Yes,Bank transfer,59.21,2000.46,2,42.3,No
CUST_00470,Female,76,1,67,Month-to-month,Yes,Electronic check,26.98,1810.02,0,48.3,No
CUST_00471,Male,43,0,72,Month-to-month,No,Electronic check,40.21,2906.22,4,62.8,No
CUST_00472,Female,61,0,31,One year,No,Mailed check,99.4,3081.21,2,14.2,No
CUST_00473,Male,24,0,71,Month-to-month,Yes,Electronic check,109.59,7776.9,1,15.8,Yes
CUST_00474,Female,59,0,66,One year,No,Electronic check,48.28,3193.37,1,13.5,No
CUST_00475,Male,74,1,70,Month-to-month,Yes,Mailed check,39.04,2723.52,2,49.9,No
CUST_00476,Female,43,0,41,Two year,Yes,Credit card,22.67,933.79,1,25.1,No
CUST_00477,Male,42,0,63,One year,Yes,Electronic check,114.77,7228.83,2,60.5,No
CUST_00478,Female,27,0,32,One year,Yes,Credit card,88.39,2828.96,2,43.8,No
CUST_00479,Male,76,1,20,Two year,Yes,Mailed check,115.7,2330.83,3,20.3,No
CUST_00480,Female,62,0,57,One year,No,Bank transfer,106.38,6075.5,4,72.2,No
CUST_00481,Female,36,0,50,Month-to-month,No,Credit card,54.05,2717.15,1,51.2,No
CUST_00482,Female,28,0,25,Month-to-month,Yes,Mailed check,31.27,773.53,1,73.0,No
CUST_00483,Male,30,0,12,One year,No,Credit card,69.91,828.65,0,52.3,No
CUST_00484,Female,70,1,71,Month-to-month,Yes,Mailed check,22.68,1615.05,3,82.5,No
CUST_00485,Male,25,0,39,One year,No,Mailed check,34.99,1367.92,3,64.3,No
CUST_00486,Female,57,0,17,Month-to-month,No,Bank transfer,43.34,717.07,2,24.2,No
CUST_00487,Male,21,0,45,Month-to-month,Yes,Credit card,86.56,3898.79,2,41.1,No
CUST_00488,Female,64,0,11,One year,No,Bank transfer,70.99,801.34,2,38.6,Yes
CUST_00489,Male,48,0,70,Two year,Yes,Bank transfer,50.24,3535.91,1,6.5,No
CUST_00490,Male,45,0,23,One year,No,Credit card,76.48,1751.97,1,69.5,No
CUST_00491,Female,28,0,70,Two year,Yes,Credit card,32.52,2283.53,3,60.5,No
CUST_00492,Male,60,0,38,Two year,Yes,Mailed check,95.57,3622.8,2,80.7,No
CUST_00493,Male,18,0,2,Month-to-month,Yes,Credit card,91.2,181.45,3,19.3,Yes
CUST_00494,Female,66,1,72,Month-to-month,Yes,Mailed check,41.65,2990.62,3,28.9,No
CUST_00495,Male,64,0,37,One year,Yes,Mailed check,80.64,2971.96,3,32.1,No
CUST_00496,Male,69,1,49,Two year,Yes,Mailed check,70.33,3455.02,1,81.6,No
CUST_00497,Male,55,0,52,One year,No,Mailed check,26.08,1359.11,1,80.2,No
CUST_00498,Female,41,0,33,Two year,Yes,Mailed check,47.82,1582.35,2,25.6,No
CUST_00499,Male,71,1,22,Month-to-month,No,Mailed check,119.95,2645.19,1,59.2,No
CUST_00500,Female,77,1,5,Month-to-month,Yes,Credit card,29.95,151.74,2,64.4,Yes
CUST_00501,Male,74,1,18,One year,No,Credit card,70.64,1261.16,2,49.1,No
CUST_00502,Male,64,0,38,Month-to-month,Yes,Electronic check,104.93,3989.57,1,91.5,Yes
CUST_00503,Male,48,0,37,Month-to-month,Yes,Credit card,50.07,1850.23,1,2.2,No
CUST_00504,Female,58,0,64,Month-to-month,No,Bank transfer,46.07,2946.62,1,12.5,No
CUST_00505,Male,63,0,10,Month-to-month,Yes,Electronic check,109.08,1081.36,0,53.8,No
CUST_00506,Male,67,1,42,One year,Yes,Credit card,50.48,2105.22,1,27.3,No
CUST_00507,Female,43,0,48,Two year,Yes,Bank transfer,85.15,4081.5,1,69.6,No
CUST_00508,Male,66,1,44,Two year,Yes,Credit card,94.03,4142.83,1,19.4,Yes
CUST_00509,Female,67,1,16,One year,No,Mailed check,98.86,1581.09,4,64.1,Yes
CUST_00510,Female,22,0,54,Month-to-month,Yes,Electronic check,119.48,6469.53,1,51.1,Yes
CUST_00511,Male,37,0,35,One year,No,Mailed check,100.32,3510.52,1,87.9,No
CUST_00512,Female,69,1,28,Month-to-month,Yes,Electronic check,85.7,2401.58,0,35.0,No
CUST_00513,Male,58,0,2,Month-to-month,Yes,Electronic check,109.55,219.26,2,83.6,Yes
CUST_00514,Female,28,0,13,Month-to-month,Yes,Mailed check,110.57,1426.84,2,66.9,No
CUST_00515,Female,73,1,41,Two year,Yes,Electronic check,117.32,4809.77,1,31.8,No
CUST_00516,Male,71,1,59,Two year,No,Electronic check,97.65,5750.46,2,32.6,No
CUST_00517,Female,50,0,69,One year,Yes,Credit card,39.49,2724.31,3,73.2,No
CUST_00518,Female,67,1,53,One year,Yes,Bank transfer,90.98,4804.37,0,54.0,No
CUST_00519,Female,55,0,45,Month-to-month,Yes,Mailed check,27.51,1237.38,2,48.2,No
CUST_00520,Female,44,0,20,One year,No,Credit card,51.8,1037.41,1,86.2,No
CUST_00521,Female,51,0,24,One year,No,Credit card,31.58,760.14,1,66.9,No
CUST_00522,Male,32,0,61,Month-to-month,No,Mailed check,114.99,7000.3,0,34.0,No
CUST_00523,Female,49,0,58,Month-to-month,No,Electronic check,53.88,3129.58,2,39.8,No
CUST_00524,Male,78,1,27,Two year,Yes,Mailed check,91.32,2472.27,2,59.3,No
CUST_00525,Female,75,1,26,One year,Yes,Bank transfer,77.13,1995.85,0,55.4,No
CUST_00526,Male,38,0,7,Two year,No,Bank transfer,30.75,225.11,0,65.2,No
CUST_00527,Male,63,0,42,Two year,Yes,Mailed check,76.13,3199.53,2,67.3,No
CUST_00528,Female,22,0,47,Two year,Yes,Credit card,86.1,4046.21,2,81.7,No
CUST_00529,Female,23,0,53,Month-to-month,No,Mailed check,108.15,5737.72,2,42.3,No
CUST_00530,Female,55,0,59,Month-to-month,Yes,Bank transfer,27.01,1609.72,3,98.2,No
CUST_00531,Male,79,1,38,Month-to-month,No,Mailed check,49.56,1882.0,1,69.0,No
CUST_00532,Female,39,0,69,Month-to-month,No,Electronic check,89.23,6152.21,1,55.8,No
CUST_00533,Male,79,1,53,One year,No,Mailed check,23.43,1262.76,1,47.2,No
CUST_00534,Male,35,0,15,One year,No,Credit card,40.36,603.6,1,58.0,No
CUST_00535,Male,31,0,26,One year,No,Electronic check,41.87,1092.21,1,14.5,No
CUST_00536,Female,27,0,48,Month-to-month,No,Bank transfer,86.93,4171.03,2,48.1,Yes
CUST_00537,Female,63,0,19,Two year,Yes,Mailed check,48.6,907.25,2,76.6,No
CUST_00538,Male,30,0,9,Month-to-month,Yes,Credit card,79.96,716.56,1,42.1,Yes
CUST_00539,Male,48,0,64,Month-to-month,Yes,Credit card,116.53,7469.34,1,12.0,No
CUST_00540,Female,47,0,54,One year,No,Bank transfer,99.32,5355.41,1,23.7,No
CUST_00541,Male,20,0,51,One year,No,Mailed check,53.29,2730.99,1,43.9,No
CUST_00542,Female,47,0,39,Month-to-month,No,Credit card,67.24,2630.0,2,56.7,No
CUST_00543,Male,23,0,4,Month-to-month,Yes,Electronic check,40.07,150.23,1,33.3,No
CUST_00544,Female,46,0,3,One year,Yes,Mailed check,21.57,52.67,5,22.8,No
CUST_00545,Male,25,0,64,Month-to-month,No,Bank transfer,48.97,3121.86,1,35.5,No
CUST_00546,Female,61,0,29,Month-to-month,No,Electronic check,56.94,1647.2,2,88.7,No
CUST_00547,Male,62,0,11,One year,No,Mailed check,76.44,829.91,5,102.7,No
CUST_00548,Female,60,0,58,Month-to-month,No,Credit card,114.41,6647.78,1,60.6,No
CUST_00549,Female,61,0,27,Month-to-month,No,Bank transfer,114.79,3087.37,0,55.4,No
CUST_00550,Male,50,0,21,Month-to-month,Yes,Bank transfer,27.01,558.29,1,72.5,Yes
CUST_00551,Male,34,0,39,Two year,No,Mailed check,81.46,3192.31,1,22.7,No
CUST_00552,Female,65,1,46,Two year,No,Bank transfer,24.24,1112.19,1,39.0,No
CUST_00553,Male,28,0,66,Month-to-month,No,Electronic check,84.81,5601.55,3,8.1,No
CUST_00554,Female,30,0,36,Month-to-month,No,Mailed check,31.77,1148.38,1,59.3,No
CUST_00555,Male,67,1,65,Month-to-month,Yes,Electronic check,114.64,7437.07,2,49.1,Yes
CUST_00556,Female,28,0,63,Month-to-month,No,Bank transfer,106.43,6713.36,1,34.2,No
CUST_00557,Female,48,0,35,One year,No,Bank transfer,22.23,784.28,0,88.9,No
CUST_00558,Female,45,0,31,One year,No,Bank transfer,98.21,3051.13,2,74.8,No
CUST_00559,Female,61,0,28,Month-to-month,Yes,Electronic check,83.59,2333.73,1,49.4,No
CUST_00560,Female,23,0,1,Month-to-month,No,Bank transfer,69.54,72.41,3,34.1,Yes
CUST_00561,Female,58,0,25,Month-to-month,Yes,Mailed check,80.26,2004.86,3,56.2,No
CUST_00562,Male,33,0,43,Month-to-month,No,Credit card,87.83,3777.41,2,52.1,No
CUST_00563,Male,21,0,67,Month-to-month,No,Mailed check,108.45,7258.09,0,39.8,No
CUST_00564,Male,52,0,63,One year,No,Credit card,96.74,6092.45,3,30.5,No
CUST_00565,Female,77,1,51,One year,No,Bank transfer,77.54,3964.2,1,54.8,No
CUST_00566,Female,65,1,2,One year,No,Mailed check,102.46,185.66,1,54.5,No
CUST_00567,Female,73,1,64,Month-to-month,No,Electronic check,118.69,7592.65,1,28.4,No
CUST_00568,Female,76,1,69,One year,No,Credit card,50.02,3457.64,1,10.7,No
